,Year,Area,Variable,Share of production (%),Change on last year (%)
6845,2018,Romania,Renewables,40.647446647881296,7.8765378520493305
6846,2018,Romania,Hydro,27.4104343776963,21.8686978063407
6847,2018,Romania,Wind,9.810504305765289,-14.641914849551101
6848,2018,Romania,Solar,2.7481914196782102,-4.5615231985790405
6849,2018,Romania,Bioenergy,0.6783165447415191,-16.7637784480394
6850,2018,Romania,Other renewables,0.0,
6857,2018,Slovakia,Nuclear,55.872167432055996,-1.57814468536569
6858,2018,Slovakia,Renewables,21.8550026349469,-11.114513165952198
6859,2018,Slovakia,Hydro,13.5135135135135,-16.9750231267345
6860,2018,Slovakia,Wind,0.0225852593540615,0.0
6861,2018,Slovakia,Solar,2.202062787021,15.6126482213438
6862,2018,Slovakia,Bioenergy,6.11684107505834,-4.18632075471697
6863,2018,Slovakia,Other renewables,0.0,
6870,2018,Slovenia,Nuclear,35.7989582650327,-8.09564009322112
6871,2018,Slovenia,Renewables,32.414174863877,17.7229848550564
6872,2018,Slovenia,Hydro,29.1545977280048,21.6106943953278
6873,2018,Slovenia,Wind,0.0373146029437447,5.33589923023092
6874,2018,Slovenia,Solar,1.58009773810664,-10.182937784244
6875,2018,Slovenia,Bioenergy,1.6421647948217402,-7.007040029198941
6876,2018,Slovenia,Other renewables,0.0,
6883,2018,Spain,Nuclear,20.5105760071205,-3.9163321215045
6884,2018,Spain,Renewables,38.2086071889631,18.153177744415604
6885,2018,Spain,Hydro,12.627947434430899,87.39220609103799
6886,2018,Spain,Wind,18.7194038743752,3.60087121135017
6887,2018,Spain,Solar,4.68720691164409,-11.481558658053698
6888,2018,Spain,Bioenergy,2.17404896851288,-2.7476143468246206
6889,2018,Spain,Other renewables,0.0,
6896,2018,Sweden,Nuclear,41.962181453118504,4.34273015099855
6897,2018,Sweden,Renewables,55.7991907394144,-4.108018262534451
6898,2018,Sweden,Hydro,38.0817708237685,-4.50240240701226
6899,2018,Sweden,Wind,10.175747892678,-5.599409392924071
6900,2018,Sweden,Solar,0.24914452218732897,76.9565217391304
6901,2018,Sweden,Bioenergy,7.292527500780491,-1.3497846969195
6902,2018,Sweden,Other renewables,0.0,
6909,2018,United Kingdom,Nuclear,19.8217835222426,-7.49622535555045
6910,2018,United Kingdom,Renewables,32.942094804175504,11.4307344622661
6911,2018,United Kingdom,Hydro,1.67246991264926,-6.97740818064914
6912,2018,United Kingdom,Wind,17.335863368614,14.6493219085546
6913,2018,United Kingdom,Solar,3.9170081713347407,12.0421989404515
6914,2018,United Kingdom,Bioenergy,10.0139207041699,9.47927078458765
6915,2018,United Kingdom,Other renewables,0.0028326474074691103,121.69766332856399
6922,2019,Austria,Nuclear,0.0,
6923,2019,Austria,Renewables,76.9664184114145,10.176190032319699
6924,2019,Austria,Hydro,58.13310117575539,10.6285394699121
6925,2019,Austria,Wind,10.6110352563808,26.0313927748755
6926,2019,Austria,Solar,1.88857738432826,-5.90782198059181
6927,2019,Austria,Bioenergy,6.33337091607381,-7.9814973479632805
6928,2019,Austria,Other renewables,0.00033367887621085296,0.0
6935,2019,Belgium,Nuclear,46.971345293305596,48.325843864741
6936,2019,Belgium,Renewables,20.7794264860105,9.48251884265987
6937,2019,Belgium,Hydro,0.33890766077485907,-2.37790015948963
6938,2019,Belgium,Wind,10.3671190378009,25.4151584256567
6939,2019,Belgium,Solar,4.29584285225413,-0.576811727920445
6940,2019,Belgium,Bioenergy,5.77755693518067,-4.432202333632519
6941,2019,Belgium,Other renewables,0.0,
6948,2019,Bulgaria,Nuclear,37.808448523681896,2.70761325647597
6949,2019,Bulgaria,Renewables,16.3747193889979,-22.8703886770086
6950,2019,Bulgaria,Hydro,6.702757926198981,-42.949947576816996
6951,2019,Bulgaria,Wind,2.9607458005261296,-1.60653474675732
6952,2019,Bulgaria,Solar,3.3567119971211405,9.50448474241776
6953,2019,Bulgaria,Bioenergy,3.3545036651516895,-1.5342812706053799
6954,2019,Bulgaria,Other renewables,0.0,
6961,2019,Croatia,Nuclear,0.0,
6962,2019,Croatia,Renewables,66.06176544486411,-15.1644362201343
6963,2019,Croatia,Hydro,46.699579110077494,-23.827916217584896
6964,2019,Croatia,Wind,11.470563977210698,7.89411412310918
6965,2019,Croatia,Solar,0.622084030862501,4.32576769025367
6966,2019,Croatia,Bioenergy,6.65590903402307,25.138302649304
6967,2019,Croatia,Other renewables,0.613629292690297,3753.9
6974,2019,Cyprus,Nuclear,0.0,
6975,2019,Cyprus,Renewables,10.112466094334401,3.96639290868379
6976,2019,Cyprus,Hydro,0.0,
6977,2019,Cyprus,Wind,4.88904913134496,8.56709645313065
6978,2019,Cyprus,Solar,4.06427389707693,0.0
6979,2019,Cyprus,Bioenergy,1.15914306591253,0.0
6980,2019,Cyprus,Other renewables,0.0,
6987,2019,Czech Republic,Nuclear,35.440495715214894,1.14440285721437
6988,2019,Czech Republic,Renewables,10.8586481317719,-1.6210036710693798
6989,2019,Czech Republic,Hydro,2.1121644709646397,10.7323861299214
6990,2019,Czech Republic,Wind,0.807963318653287,13.230068107593501
6991,2019,Czech Republic,Solar,2.6659763354704302,-3.48986061611417
6992,2019,Czech Republic,Bioenergy,5.3027033259069905,-6.216216941112339
6993,2019,Czech Republic,Other renewables,-0.0301593192234598,
7000,2019,Denmark,Nuclear,0.0,
7001,2019,Denmark,Renewables,75.952862236524,8.89503724626015
7002,2019,Denmark,Hydro,0.0499190773901381,0.0
7003,2019,Denmark,Wind,53.3318898687862,14.240548916334697
7004,2019,Denmark,Solar,3.2181141040529,0.538302764086706
7005,2019,Denmark,Bioenergy,19.352939186294698,-2.3271150660841404
7006,2019,Denmark,Other renewables,0.0,
7013,2019,Estonia,Nuclear,0.0,
7014,2019,Estonia,Renewables,25.775414612719196,4.25467085210091
7015,2019,Estonia,Hydro,0.11931545769786801,-36.01372
7016,2019,Estonia,Wind,8.940407739657369,13.078911635220098
7017,2019,Estonia,Solar,0.417863954628902,9.128303356924869
7018,2019,Estonia,Bioenergy,16.337693335626,0.553354169854625
7019,2019,Estonia,Other renewables,-0.0398658748909027,
7026,2019,Finland,Nuclear,35.2860192950793,4.42776875795201
7027,2019,Finland,Renewables,46.0412900444205,-3.36967647578787
7028,2019,Finland,Hydro,18.1233881510595,-8.08920455023883
7029,2019,Finland,Wind,9.08279509823163,4.93504617834068
7030,2019,Finland,Solar,0.13375562920611,0.0
7031,2019,Finland,Bioenergy,18.8840044316321,-1.3322773228197
7032,2019,Finland,Other renewables,-0.18265326570889998,
7039,2019,France,Nuclear,70.6128775040449,-3.3903081725228597
7040,2019,France,Renewables,19.8944004028303,-0.8818539596755149
7041,2019,France,Hydro,10.139399761088699,-12.2540382838519
7042,2019,France,Wind,5.947045145486991,17.4831037166596
7043,2019,France,Solar,2.2246720184886404,18.923737055809
7044,2019,France,Bioenergy,1.47537321061158,0.0
7045,2019,France,Other renewables,0.107910267154432,0.0
7052,2019,Germany,Nuclear,12.4358337473091,-1.18421052631579
7053,2019,Germany,Renewables,40.1390958768007,7.78123610493552
7054,2019,Germany,Hydro,3.2621294916376797,9.44444444444443
7055,2019,Germany,Wind,20.8478224871667,14.4545454545454
7056,2019,Germany,Solar,7.68339128994866,1.31004366812228
7057,2019,Germany,Bioenergy,8.312634542142732,-1.37524557956779
7058,2019,Germany,Other renewables,0.0331180659049511,0.0
7065,2019,Greece,Nuclear,0.0,
7066,2019,Greece,Renewables,31.608985134874395,-2.11699861330164
7067,2019,Greece,Hydro,8.55153368266988,-25.544236563123697
7068,2019,Greece,Wind,14.4782503890095,14.917106804656699
7069,2019,Greece,Solar,7.951143498727371,4.89207561126687
7070,2019,Greece,Bioenergy,0.62805756446767,0.0
7071,2019,Greece,Other renewables,0.0,
7078,2019,Hungary,Nuclear,48.1211177815313,3.5243971842623596
7079,2019,Hungary,Renewables,13.975318735562,26.0380581401545
7080,2019,Hungary,Hydro,0.714112825596558,8.87606216216216
7081,2019,Hungary,Wind,2.22770629607781,24.218930971993398
7082,2019,Hungary,Solar,4.05022537208088,121.10880967741899
7083,2019,Hungary,Bioenergy,6.9701738497620305,2.93132024432809
7084,2019,Hungary,Other renewables,0.0131003920447946,-63.0493916666666
7091,2019,Ireland,Nuclear,0.0,
7092,2019,Ireland,Renewables,36.438190686399004,9.948444225853141
7093,2019,Ireland,Hydro,2.87867912779725,27.5788580731605
7094,2019,Ireland,Wind,30.761447660892,9.52316322882318
7095,2019,Ireland,Solar,0.0541463857683893,0.0
7096,2019,Ireland,Bioenergy,2.74391751194135,0.0
7097,2019,Ireland,Other renewables,0.0,
7104,2019,Italy,Nuclear,0.0,
7105,2019,Italy,Renewables,40.3506811121608,2.33921283454288
7106,2019,Italy,Hydro,16.156078259170698,-3.9132301382102104
7107,2019,Italy,Wind,7.00277768022318,14.6886843763254
7108,2019,Italy,Solar,8.50250305378168,8.90092001187614
7109,2019,Italy,Bioenergy,6.59145210057999,-0.0789169367501396
7110,2019,Italy,Other renewables,2.09787001840524,-0.300792086991996
7117,2019,Latvia,Nuclear,0.0,
7118,2019,Latvia,Renewables,49.0866247975362,-10.4036202034869
7119,2019,Latvia,Hydro,33.0112198592306,-13.3068536405917
7120,2019,Latvia,Wind,2.31908207493229,21.3474983201953
7121,2019,Latvia,Solar,0.0199351089559205,0.0
7122,2019,Latvia,Bioenergy,13.7363877544173,-7.04283004371439
7123,2019,Latvia,Other renewables,0.0,
7130,2019,Lithuania,Nuclear,0.0,
7131,2019,Lithuania,Renewables,78.54715644551291,10.6531326317699
7132,2019,Lithuania,Hydro,11.3596942557219,-18.143641299303898
7133,2019,Lithuania,Wind,45.976965594967496,24.8180317307692
7134,2019,Lithuania,Solar,2.9070943293444995,4.25677367205541
7135,2019,Lithuania,Bioenergy,18.303402265479,4.68755193370165
7136,2019,Lithuania,Other renewables,0.0,
7143,2019,Luxembourg,Nuclear,0.0,
7144,2019,Luxembourg,Renewables,71.5285187155213,0.0
7145,2019,Luxembourg,Hydro,9.69534962217835,0.0
7146,2019,Luxembourg,Wind,26.603220915152804,0.0
7147,2019,Luxembourg,Solar,12.511325244296,0.0
7148,2019,Luxembourg,Bioenergy,22.718622933894,0.0
7149,2019,Luxembourg,Other renewables,0.0,
7156,2019,Malta,Nuclear,0.0,
7157,2019,Malta,Renewables,10.1212443382527,0.0
7158,2019,Malta,Hydro,0.0,
7159,2019,Malta,Wind,0.0029560602037337,0.0
7160,2019,Malta,Solar,9.66203567556933,0.0
7161,2019,Malta,Bioenergy,0.456252602479726,0.0
7162,2019,Malta,Other renewables,0.0,
7169,2019,Netherlands,Nuclear,3.21610468442348,11.237662777365198
7170,2019,Netherlands,Renewables,18.685183344877103,20.2858859020424
7171,2019,Netherlands,Hydro,0.0610210882389103,2.5349698678609
7172,2019,Netherlands,Wind,9.47871241144109,9.082242146107278
7173,2019,Netherlands,Solar,4.3759816383628305,44.046834442881696
7174,2019,Netherlands,Bioenergy,4.76946820683426,27.285352127270002
7175,2019,Netherlands,Other renewables,0.0,
7182,2019,Poland,Nuclear,0.0,
7183,2019,Poland,Renewables,15.0679881952704,13.3572403714914
7184,2019,Poland,Hydro,1.18542729998685,-2.14061265067916
7185,2019,Poland,Wind,9.247667815158241,17.505006964719698
7186,2019,Poland,Solar,0.44561308737814004,141.170362876387
7187,2019,Poland,Bioenergy,4.18927999274721,4.04709314791837
7188,2019,Poland,Other renewables,0.0,
7195,2019,Portugal,Nuclear,0.0,
7196,2019,Portugal,Renewables,53.6233686300416,-5.4774626657137
7197,2019,Portugal,Hydro,17.7723783633128,-25.6782481232473
7198,2019,Portugal,Wind,26.4141060553168,8.50586187988762
7199,2019,Portugal,Solar,2.3939525278394105,23.3449917287671
7200,2019,Portugal,Bioenergy,6.59840390798626,8.36328486878004
7201,2019,Portugal,Other renewables,0.44452777558627204,0.0
7208,2019,Romania,Nuclear,18.9697073800325,-0.8666509367005849
7209,2019,Romania,Renewables,41.6049793121233,-5.56405130648772
7210,2019,Romania,Hydro,26.330367064373004,-11.3729482378092
7211,2019,Romania,Wind,11.382912890991099,7.05017621186485
7212,2019,Romania,Solar,3.02107254689023,1.4237074872376299
7213,2019,Romania,Bioenergy,0.870626809868874,18.419966371559898
7214,2019,Romania,Other renewables,0.0,
7221,2019,Slovakia,Nuclear,54.7222170425463,3.51660169776999
7222,2019,Slovakia,Renewables,25.6825229403088,24.202020995521803
7223,2019,Slovakia,Hydro,16.286100914096902,27.3769021169916
7224,2019,Slovakia,Wind,0.0353531517542103,65.4416666666666
7225,2019,Slovakia,Solar,2.15553683709047,3.4588370940170803
7226,2019,Slovakia,Bioenergy,6.575132489046269,13.6106782153846
7227,2019,Slovakia,Other renewables,0.630399548320967,inf
7234,2019,Slovenia,Nuclear,36.2941282735679,0.7571067226711741
7235,2019,Slovenia,Renewables,32.1642895017083,-1.3837011531700598
7236,2019,Slovenia,Hydro,28.812004147056697,-1.7853841150261798
7237,2019,Slovenia,Wind,0.0374074094458832,-0.370370370370376
7238,2019,Slovenia,Solar,1.5873336790253,-0.16243347021701598
7239,2019,Slovenia,Bioenergy,1.7275442661803702,4.54954675140391
7240,2019,Slovenia,Other renewables,0.0,
7247,2019,Spain,Nuclear,21.5262464333115,4.80885911307964
7248,2019,Spain,Renewables,36.9433685847499,-3.4432078625402998
7249,2019,Spain,Hydro,9.17391420644219,-27.4513305761053
7250,2019,Spain,Wind,20.0240074697151,6.823432055564281
7251,2019,Spain,Solar,5.57849389143129,18.8530631826741
7252,2019,Spain,Bioenergy,2.1663305597760902,-0.490865927930983
7253,2019,Spain,Other renewables,0.000622457385280413,inf
7260,2019,Sweden,Nuclear,39.376119544077,-2.00265698259639
7261,2019,Sweden,Renewables,58.48028686125111,9.451328514695051
7262,2019,Sweden,Hydro,39.0198146412466,7.0058473332261695
7263,2019,Sweden,Wind,11.676272919425001,19.8332512121758
7264,2019,Sweden,Solar,0.238567840588295,0.0
7265,2019,Sweden,Bioenergy,7.54563145999121,8.058008108788709
7266,2019,Sweden,Other renewables,0.0,
7273,2019,United Kingdom,Nuclear,17.8947186763133,-12.122700838064402
7274,2019,United Kingdom,Renewables,36.722208462041294,8.510592106172151
7275,2019,United Kingdom,Hydro,1.8334839410557602,6.71202251089979
7276,2019,United Kingdom,Wind,20.195391705580498,13.396946428738
7277,2019,United Kingdom,Solar,4.05925589255495,0.8756872702627478
7278,2019,United Kingdom,Bioenergy,10.631166889508501,3.3406864552419706
7279,2019,United Kingdom,Other renewables,0.00291003334153252,0.0
7286,2020,Austria,Nuclear,0.0,
7287,2020,Austria,Renewables,79.2676404356624,-0.0777494103880505
7288,2020,Austria,Hydro,61.7091584310841,2.9896746344466094
7289,2020,Austria,Wind,9.88335224425872,-9.63212491675317
7290,2020,Austria,Solar,1.82033918757478,-6.48417970265031
7291,2020,Austria,Bioenergy,5.85444423225879,-10.3153115218425
7292,2020,Austria,Other renewables,0.00034634048607566403,0.702928870292884
7299,2020,Belgium,Nuclear,39.3271723692669,-20.336148347851502
7300,2020,Belgium,Renewables,26.119167296944298,19.5989447222263
7301,2020,Belgium,Hydro,0.317756054752375,-10.7899000031312
7302,2020,Belgium,Wind,14.4171625064741,32.3193277837591
7303,2020,Belgium,Solar,5.3650032748976395,18.8292026211903
7304,2020,Belgium,Bioenergy,6.019245460820151,-0.8713030572189409
7305,2020,Belgium,Other renewables,0.0,
7312,2020,Bulgaria,Nuclear,41.2532097254257,0.44815943962877003
7313,2020,Bulgaria,Renewables,18.591081653696,4.52107964533559
7314,2020,Bulgaria,Hydro,7.35258517741384,0.985640549846711
7315,2020,Bulgaria,Wind,3.65751936116175,13.7256969077938
7316,2020,Bulgaria,Solar,3.8864561047907205,6.589096579438619
7317,2020,Bulgaria,Bioenergy,3.6945210103297206,1.39183079478455
7318,2020,Bulgaria,Other renewables,0.0,
7325,2020,Croatia,Nuclear,0.0,
7326,2020,Croatia,Renewables,64.0705239477321,-1.7577018424031499
7327,2020,Croatia,Hydro,43.8272300173651,-4.93482104134788
7328,2020,Croatia,Wind,12.298244183843401,8.60473335285929
7329,2020,Croatia,Solar,0.6293059152017371,2.47151906833886
7330,2020,Croatia,Bioenergy,6.86173390583994,4.427987354808129
7331,2020,Croatia,Other renewables,0.454009925481929,-25.0537896676094
7338,2020,Cyprus,Nuclear,0.0,
7339,2020,Cyprus,Renewables,11.186481960339599,3.52226184197936
7340,2020,Cyprus,Hydro,0.0,
7341,2020,Cyprus,Wind,5.6048989125694,7.28541532217854
7342,2020,Cyprus,Solar,4.34295834434718,0.0
7343,2020,Cyprus,Bioenergy,1.23862470342306,0.0
7344,2020,Cyprus,Other renewables,0.0,
7351,2020,Czech Republic,Nuclear,37.228718968078,-0.7501061533511479
7352,2020,Czech Republic,Renewables,12.0883535586049,5.1824153993393
7353,2020,Czech Republic,Hydro,2.4470816057387297,9.46429032153033
7354,2020,Czech Republic,Wind,0.854291739811687,-0.0998111770609599
7355,2020,Czech Republic,Solar,2.71101109363853,-3.9213812437142996
7356,2020,Czech Republic,Bioenergy,6.07793847210477,8.29557601096882
7357,2020,Czech Republic,Other renewables,-0.00196935268882815,-93.83044681418458
7364,2020,Denmark,Nuclear,0.0,
7365,2020,Denmark,Renewables,78.2088813078532,0.467646345609118
7366,2020,Denmark,Hydro,0.0511625581315818,0.0
7367,2020,Denmark,Wind,56.338147175798206,3.06943262377241
7368,2020,Denmark,Solar,4.25941371436135,29.140565885784603
7369,2020,Denmark,Bioenergy,17.5601578595621,-11.4689158131358
7370,2020,Denmark,Other renewables,0.0,
7377,2020,Estonia,Nuclear,0.0,
7378,2020,Estonia,Renewables,35.0767361229775,7.82240461974665
7379,2020,Estonia,Hydro,0.0110742097804406,-92.6462047801497
7380,2020,Estonia,Wind,13.9414205401774,23.550696865584804
7381,2020,Estonia,Solar,0.623730872334815,18.265433439341603
7382,2020,Estonia,Bioenergy,20.7073128365019,0.42191573251189
7383,2020,Estonia,Other renewables,-0.20680233581704396,311.007396597315
7390,2020,Finland,Nuclear,34.4938622854379,-2.42177774895662
7391,2020,Finland,Renewables,49.843994277488605,8.0635168968304
7392,2020,Finland,Hydro,22.5597433494838,24.2534643841427
7393,2020,Finland,Wind,11.3867163681987,25.139014282195202
7394,2020,Finland,Solar,0.13399800268023201,0.0
7395,2020,Finland,Bioenergy,15.9479157919749,-15.700774636968601
7396,2020,Finland,Other renewables,-0.18437923484912302,0.76235531976605
7403,2020,France,Nuclear,67.20585243907479,-10.966764361114302
7404,2020,France,Renewables,23.324648824450396,9.67641128566061
7405,2020,France,Hydro,11.7433361506723,8.34483656262177
7406,2020,France,Wind,7.42310050727401,16.7651059534705
7407,2020,France,Solar,2.4956980380869997,4.943372679371031
7408,2020,France,Bioenergy,1.54715982646021,-1.9015243741137902
7409,2020,France,Other renewables,0.115354301956876,0.0
7416,2020,Germany,Nuclear,11.3343909747928,-14.3808255659121
7417,2020,Germany,Renewables,44.8968799576943,5.07425742574256
7418,2020,Germany,Hydro,3.29631588224925,-5.07614213197969
7419,2020,Germany,Wind,23.7087960514718,6.83081810961079
7420,2020,Germany,Solar,8.98995240613432,9.91379310344828
7421,2020,Germany,Bioenergy,8.866560902520712,0.199203187250995
7422,2020,Germany,Other renewables,0.0352547153181738,0.0
7429,2020,Greece,Nuclear,0.0,
7430,2020,Greece,Renewables,35.9082525861516,9.800793149860711
7431,2020,Greece,Hydro,7.83501387809721,-11.444096678068302
7432,2020,Greece,Wind,18.4152514997925,22.937203378536502
7433,2020,Greece,Solar,9.00819022216366,9.503932292023858
