,Year,Variable,Total_Generation(TWh)
6985,2019,Gas,697.2404519579998
6986,2019,Other fossil,124.70636927999995
6987,2019,Nuclear,822.547873516999
6989,2019,Hydro,330.01549461699983
6990,2019,Wind,428.310881774
6991,2019,Solar,138.20678719799997
6992,2019,Bioenergy,190.70322004899967
6993,2019,Other renewables,7.24464716
6994,2019,Fossil,1284.1155728739975
6995,2019,Coal,462.1687516359996
6996,2019,Hard Coal,217.86502782699978
6997,2019,Lignite,244.30372380899982
6998,2019,Gas,697.2404519579998
6999,2019,Other fossil,124.70636927999995
7000,2019,Nuclear,822.547873516999
7002,2019,Hydro,330.01549461699983
7003,2019,Wind,428.310881774
7004,2019,Solar,138.20678719799997
7005,2019,Bioenergy,190.70322004899967
7006,2019,Other renewables,7.24464716
7007,2019,Fossil,1284.1155728739975
7008,2019,Coal,462.1687516359996
7009,2019,Hard Coal,217.86502782699978
7010,2019,Lignite,244.30372380899982
7011,2019,Gas,697.2404519579998
7012,2019,Other fossil,124.70636927999995
7013,2019,Nuclear,822.547873516999
7015,2019,Hydro,330.01549461699983
7016,2019,Wind,428.310881774
7017,2019,Solar,138.20678719799997
7018,2019,Bioenergy,190.70322004899967
7019,2019,Other renewables,7.24464716
7020,2019,Fossil,1284.1155728739975
7021,2019,Coal,462.1687516359996
7022,2019,Hard Coal,217.86502782699978
7023,2019,Lignite,244.30372380899982
7024,2019,Gas,697.2404519579998
7025,2019,Other fossil,124.70636927999995
7026,2019,Nuclear,822.547873516999
7028,2019,Hydro,330.01549461699983
7029,2019,Wind,428.310881774
7030,2019,Solar,138.20678719799997
7031,2019,Bioenergy,190.70322004899967
7032,2019,Other renewables,7.24464716
7033,2019,Fossil,1284.1155728739975
7034,2019,Coal,462.1687516359996
7035,2019,Hard Coal,217.86502782699978
7036,2019,Lignite,244.30372380899982
7037,2019,Gas,697.2404519579998
7038,2019,Other fossil,124.70636927999995
7039,2019,Nuclear,822.547873516999
7041,2019,Hydro,330.01549461699983
7042,2019,Wind,428.310881774
7043,2019,Solar,138.20678719799997
7044,2019,Bioenergy,190.70322004899967
7045,2019,Other renewables,7.24464716
7046,2019,Fossil,1284.1155728739975
7047,2019,Coal,462.1687516359996
7048,2019,Hard Coal,217.86502782699978
7049,2019,Lignite,244.30372380899982
7050,2019,Gas,697.2404519579998
7051,2019,Other fossil,124.70636927999995
7052,2019,Nuclear,822.547873516999
7054,2019,Hydro,330.01549461699983
7055,2019,Wind,428.310881774
7056,2019,Solar,138.20678719799997
7057,2019,Bioenergy,190.70322004899967
7058,2019,Other renewables,7.24464716
7059,2019,Fossil,1284.1155728739975
7060,2019,Coal,462.1687516359996
7061,2019,Hard Coal,217.86502782699978
7062,2019,Lignite,244.30372380899982
7063,2019,Gas,697.2404519579998
7064,2019,Other fossil,124.70636927999995
7065,2019,Nuclear,822.547873516999
7067,2019,Hydro,330.01549461699983
7068,2019,Wind,428.310881774
7069,2019,Solar,138.20678719799997
7070,2019,Bioenergy,190.70322004899967
7071,2019,Other renewables,7.24464716
7072,2019,Fossil,1284.1155728739975
7073,2019,Coal,462.1687516359996
7074,2019,Hard Coal,217.86502782699978
7075,2019,Lignite,244.30372380899982
7076,2019,Gas,697.2404519579998
7077,2019,Other fossil,124.70636927999995
7078,2019,Nuclear,822.547873516999
7080,2019,Hydro,330.01549461699983
7081,2019,Wind,428.310881774
7082,2019,Solar,138.20678719799997
7083,2019,Bioenergy,190.70322004899967
7084,2019,Other renewables,7.24464716
7085,2019,Fossil,1284.1155728739975
7086,2019,Coal,462.1687516359996
7087,2019,Hard Coal,217.86502782699978
7088,2019,Lignite,244.30372380899982
7089,2019,Gas,697.2404519579998
7090,2019,Other fossil,124.70636927999995
7091,2019,Nuclear,822.547873516999
7093,2019,Hydro,330.01549461699983
7094,2019,Wind,428.310881774
7095,2019,Solar,138.20678719799997
7096,2019,Bioenergy,190.70322004899967
7097,2019,Other renewables,7.24464716
7098,2019,Fossil,1284.1155728739975
7099,2019,Coal,462.1687516359996
7100,2019,Hard Coal,217.86502782699978
7101,2019,Lignite,244.30372380899982
7102,2019,Gas,697.2404519579998
7103,2019,Other fossil,124.70636927999995
7104,2019,Nuclear,822.547873516999
7106,2019,Hydro,330.01549461699983
7107,2019,Wind,428.310881774
7108,2019,Solar,138.20678719799997
7109,2019,Bioenergy,190.70322004899967
7110,2019,Other renewables,7.24464716
7111,2019,Fossil,1284.1155728739975
7112,2019,Coal,462.1687516359996
7113,2019,Hard Coal,217.86502782699978
7114,2019,Lignite,244.30372380899982
7115,2019,Gas,697.2404519579998
7116,2019,Other fossil,124.70636927999995
7117,2019,Nuclear,822.547873516999
7119,2019,Hydro,330.01549461699983
7120,2019,Wind,428.310881774
7121,2019,Solar,138.20678719799997
7122,2019,Bioenergy,190.70322004899967
7123,2019,Other renewables,7.24464716
7124,2019,Fossil,1284.1155728739975
7125,2019,Coal,462.1687516359996
7126,2019,Hard Coal,217.86502782699978
7127,2019,Lignite,244.30372380899982
7128,2019,Gas,697.2404519579998
7129,2019,Other fossil,124.70636927999995
7130,2019,Nuclear,822.547873516999
7132,2019,Hydro,330.01549461699983
7133,2019,Wind,428.310881774
7134,2019,Solar,138.20678719799997
7135,2019,Bioenergy,190.70322004899967
7136,2019,Other renewables,7.24464716
7137,2019,Fossil,1284.1155728739975
7138,2019,Coal,462.1687516359996
7139,2019,Hard Coal,217.86502782699978
7140,2019,Lignite,244.30372380899982
7141,2019,Gas,697.2404519579998
7142,2019,Other fossil,124.70636927999995
7143,2019,Nuclear,822.547873516999
7145,2019,Hydro,330.01549461699983
7146,2019,Wind,428.310881774
7147,2019,Solar,138.20678719799997
7148,2019,Bioenergy,190.70322004899967
7149,2019,Other renewables,7.24464716
7150,2019,Fossil,1284.1155728739975
7151,2019,Coal,462.1687516359996
7152,2019,Hard Coal,217.86502782699978
7153,2019,Lignite,244.30372380899982
7154,2019,Gas,697.2404519579998
7155,2019,Other fossil,124.70636927999995
7156,2019,Nuclear,822.547873516999
7158,2019,Hydro,330.01549461699983
7159,2019,Wind,428.310881774
7160,2019,Solar,138.20678719799997
7161,2019,Bioenergy,190.70322004899967
7162,2019,Other renewables,7.24464716
7163,2019,Fossil,1284.1155728739975
7164,2019,Coal,462.1687516359996
7165,2019,Hard Coal,217.86502782699978
7166,2019,Lignite,244.30372380899982
7167,2019,Gas,697.2404519579998
7168,2019,Other fossil,124.70636927999995
7169,2019,Nuclear,822.547873516999
7171,2019,Hydro,330.01549461699983
7172,2019,Wind,428.310881774
7173,2019,Solar,138.20678719799997
7174,2019,Bioenergy,190.70322004899967
7175,2019,Other renewables,7.24464716
7176,2019,Fossil,1284.1155728739975
7177,2019,Coal,462.1687516359996
7178,2019,Hard Coal,217.86502782699978
7179,2019,Lignite,244.30372380899982
7180,2019,Gas,697.2404519579998
7181,2019,Other fossil,124.70636927999995
7182,2019,Nuclear,822.547873516999
7184,2019,Hydro,330.01549461699983
7185,2019,Wind,428.310881774
7186,2019,Solar,138.20678719799997
7187,2019,Bioenergy,190.70322004899967
7188,2019,Other renewables,7.24464716
7189,2019,Fossil,1284.1155728739975
7190,2019,Coal,462.1687516359996
7191,2019,Hard Coal,217.86502782699978
7192,2019,Lignite,244.30372380899982
7193,2019,Gas,697.2404519579998
7194,2019,Other fossil,124.70636927999995
7195,2019,Nuclear,822.547873516999
7197,2019,Hydro,330.01549461699983
7198,2019,Wind,428.310881774
7199,2019,Solar,138.20678719799997
7200,2019,Bioenergy,190.70322004899967
7201,2019,Other renewables,7.24464716
7202,2019,Fossil,1284.1155728739975
7203,2019,Coal,462.1687516359996
7204,2019,Hard Coal,217.86502782699978
7205,2019,Lignite,244.30372380899982
7206,2019,Gas,697.2404519579998
7207,2019,Other fossil,124.70636927999995
7208,2019,Nuclear,822.547873516999
7210,2019,Hydro,330.01549461699983
7211,2019,Wind,428.310881774
7212,2019,Solar,138.20678719799997
7213,2019,Bioenergy,190.70322004899967
7214,2019,Other renewables,7.24464716
7215,2019,Fossil,1284.1155728739975
7216,2019,Coal,462.1687516359996
7217,2019,Hard Coal,217.86502782699978
7218,2019,Lignite,244.30372380899982
7219,2019,Gas,697.2404519579998
7220,2019,Other fossil,124.70636927999995
7221,2019,Nuclear,822.547873516999
7223,2019,Hydro,330.01549461699983
7224,2019,Wind,428.310881774
7225,2019,Solar,138.20678719799997
7226,2019,Bioenergy,190.70322004899967
7227,2019,Other renewables,7.24464716
7228,2019,Fossil,1284.1155728739975
7229,2019,Coal,462.1687516359996
7230,2019,Hard Coal,217.86502782699978
7231,2019,Lignite,244.30372380899982
7232,2019,Gas,697.2404519579998
7233,2019,Other fossil,124.70636927999995
7234,2019,Nuclear,822.547873516999
7236,2019,Hydro,330.01549461699983
7237,2019,Wind,428.310881774
7238,2019,Solar,138.20678719799997
7239,2019,Bioenergy,190.70322004899967
7240,2019,Other renewables,7.24464716
7241,2019,Fossil,1284.1155728739975
7242,2019,Coal,462.1687516359996
7243,2019,Hard Coal,217.86502782699978
7244,2019,Lignite,244.30372380899982
7245,2019,Gas,697.2404519579998
7246,2019,Other fossil,124.70636927999995
7247,2019,Nuclear,822.547873516999
7249,2019,Hydro,330.01549461699983
7250,2019,Wind,428.310881774
7251,2019,Solar,138.20678719799997
7252,2019,Bioenergy,190.70322004899967
7253,2019,Other renewables,7.24464716
7254,2019,Fossil,1284.1155728739975
7255,2019,Coal,462.1687516359996
7256,2019,Hard Coal,217.86502782699978
7257,2019,Lignite,244.30372380899982
7258,2019,Gas,697.2404519579998
7259,2019,Other fossil,124.70636927999995
7260,2019,Nuclear,822.547873516999
7262,2019,Hydro,330.01549461699983
7263,2019,Wind,428.310881774
7264,2019,Solar,138.20678719799997
7265,2019,Bioenergy,190.70322004899967
7266,2019,Other renewables,7.24464716
7267,2019,Fossil,1284.1155728739975
7268,2019,Coal,462.1687516359996
7269,2019,Hard Coal,217.86502782699978
7270,2019,Lignite,244.30372380899982
7271,2019,Gas,697.2404519579998
7272,2019,Other fossil,124.70636927999995
7273,2019,Nuclear,822.547873516999
7275,2019,Hydro,330.01549461699983
7276,2019,Wind,428.310881774
7277,2019,Solar,138.20678719799997
7278,2019,Bioenergy,190.70322004899967
7279,2019,Other renewables,7.24464716
7280,2020,Fossil,1144.7534676149987
7281,2020,Coal,370.04999810099883
7282,2020,Hard Coal,169.88136165999984
7283,2020,Lignite,200.16863644099988
7284,2020,Gas,656.2415522999997
7285,2020,Other fossil,118.46191721399983
7286,2020,Nuclear,736.9211154279998
7288,2020,Hydro,358.1633364769998
7289,2020,Wind,470.2180057116998
7290,2020,Solar,157.07372261199998
7291,2020,Bioenergy,190.87636736199977
7292,2020,Other renewables,7.206078432000001
7293,2020,Fossil,1144.7534676149987
7294,2020,Coal,370.04999810099883
7295,2020,Hard Coal,169.88136165999984
7296,2020,Lignite,200.16863644099988
7297,2020,Gas,656.2415522999997
7298,2020,Other fossil,118.46191721399983
7299,2020,Nuclear,736.9211154279998
7301,2020,Hydro,358.1633364769998
7302,2020,Wind,470.2180057116998
7303,2020,Solar,157.07372261199998
7304,2020,Bioenergy,190.87636736199977
7305,2020,Other renewables,7.206078432000001
7306,2020,Fossil,1144.7534676149987
7307,2020,Coal,370.04999810099883
7308,2020,Hard Coal,169.88136165999984
7309,2020,Lignite,200.16863644099988
7310,2020,Gas,656.2415522999997
7311,2020,Other fossil,118.46191721399983
7312,2020,Nuclear,736.9211154279998
7314,2020,Hydro,358.1633364769998
7315,2020,Wind,470.2180057116998
7316,2020,Solar,157.07372261199998
7317,2020,Bioenergy,190.87636736199977
7318,2020,Other renewables,7.206078432000001
7319,2020,Fossil,1144.7534676149987
7320,2020,Coal,370.04999810099883
7321,2020,Hard Coal,169.88136165999984
7322,2020,Lignite,200.16863644099988
7323,2020,Gas,656.2415522999997
7324,2020,Other fossil,118.46191721399983
7325,2020,Nuclear,736.9211154279998
7327,2020,Hydro,358.1633364769998
7328,2020,Wind,470.2180057116998
7329,2020,Solar,157.07372261199998
7330,2020,Bioenergy,190.87636736199977
7331,2020,Other renewables,7.206078432000001
7332,2020,Fossil,1144.7534676149987
7333,2020,Coal,370.04999810099883
7334,2020,Hard Coal,169.88136165999984
7335,2020,Lignite,200.16863644099988
7336,2020,Gas,656.2415522999997
7337,2020,Other fossil,118.46191721399983
7338,2020,Nuclear,736.9211154279998
7340,2020,Hydro,358.1633364769998
7341,2020,Wind,470.2180057116998
7342,2020,Solar,157.07372261199998
7343,2020,Bioenergy,190.87636736199977
7344,2020,Other renewables,7.206078432000001
7345,2020,Fossil,1144.7534676149987
7346,2020,Coal,370.04999810099883
7347,2020,Hard Coal,169.88136165999984
7348,2020,Lignite,200.16863644099988
7349,2020,Gas,656.2415522999997
7350,2020,Other fossil,118.46191721399983
7351,2020,Nuclear,736.9211154279998
7353,2020,Hydro,358.1633364769998
7354,2020,Wind,470.2180057116998
7355,2020,Solar,157.07372261199998
7356,2020,Bioenergy,190.87636736199977
7357,2020,Other renewables,7.206078432000001
7358,2020,Fossil,1144.7534676149987
7359,2020,Coal,370.04999810099883
7360,2020,Hard Coal,169.88136165999984
7361,2020,Lignite,200.16863644099988
7362,2020,Gas,656.2415522999997
7363,2020,Other fossil,118.46191721399983
7364,2020,Nuclear,736.9211154279998
7366,2020,Hydro,358.1633364769998
7367,2020,Wind,470.2180057116998
7368,2020,Solar,157.07372261199998
7369,2020,Bioenergy,190.87636736199977
7370,2020,Other renewables,7.206078432000001
7371,2020,Fossil,1144.7534676149987
7372,2020,Coal,370.04999810099883
7373,2020,Hard Coal,169.88136165999984
7374,2020,Lignite,200.16863644099988
7375,2020,Gas,656.2415522999997
7376,2020,Other fossil,118.46191721399983
7377,2020,Nuclear,736.9211154279998
7379,2020,Hydro,358.1633364769998
7380,2020,Wind,470.2180057116998
7381,2020,Solar,157.07372261199998
7382,2020,Bioenergy,190.87636736199977
7383,2020,Other renewables,7.206078432000001
7384,2020,Fossil,1144.7534676149987
7385,2020,Coal,370.04999810099883
7386,2020,Hard Coal,169.88136165999984
7387,2020,Lignite,200.16863644099988
7388,2020,Gas,656.2415522999997
7389,2020,Other fossil,118.46191721399983
7390,2020,Nuclear,736.9211154279998
7392,2020,Hydro,358.1633364769998
7393,2020,Wind,470.2180057116998
7394,2020,Solar,157.07372261199998
7395,2020,Bioenergy,190.87636736199977
7396,2020,Other renewables,7.206078432000001
7397,2020,Fossil,1144.7534676149987
7398,2020,Coal,370.04999810099883
7399,2020,Hard Coal,169.88136165999984
7400,2020,Lignite,200.16863644099988
7401,2020,Gas,656.2415522999997
7402,2020,Other fossil,118.46191721399983
7403,2020,Nuclear,736.9211154279998
7405,2020,Hydro,358.1633364769998
7406,2020,Wind,470.2180057116998
7407,2020,Solar,157.07372261199998
7408,2020,Bioenergy,190.87636736199977
7409,2020,Other renewables,7.206078432000001
7410,2020,Fossil,1144.7534676149987
7411,2020,Coal,370.04999810099883
7412,2020,Hard Coal,169.88136165999984
7413,2020,Lignite,200.16863644099988
7414,2020,Gas,656.2415522999997
7415,2020,Other fossil,118.46191721399983
7416,2020,Nuclear,736.9211154279998
7418,2020,Hydro,358.1633364769998
7419,2020,Wind,470.2180057116998
7420,2020,Solar,157.07372261199998
7421,2020,Bioenergy,190.87636736199977
7422,2020,Other renewables,7.206078432000001
7423,2020,Fossil,1144.7534676149987
7424,2020,Coal,370.04999810099883
7425,2020,Hard Coal,169.88136165999984
7426,2020,Lignite,200.16863644099988
7427,2020,Gas,656.2415522999997
7428,2020,Other fossil,118.46191721399983
7429,2020,Nuclear,736.9211154279998
7431,2020,Hydro,358.1633364769998
7432,2020,Wind,470.2180057116998
7433,2020,Solar,157.07372261199998
7434,2020,Bioenergy,190.87636736199977
7435,2020,Other renewables,7.206078432000001
7436,2020,Fossil,1144.7534676149987
7437,2020,Coal,370.04999810099883
7438,2020,Hard Coal,169.88136165999984
7439,2020,Lignite,200.16863644099988
7440,2020,Gas,656.2415522999997
7441,2020,Other fossil,118.46191721399983
7442,2020,Nuclear,736.9211154279998
7444,2020,Hydro,358.1633364769998
7445,2020,Wind,470.2180057116998
7446,2020,Solar,157.07372261199998
7447,2020,Bioenergy,190.87636736199977
7448,2020,Other renewables,7.206078432000001
7449,2020,Fossil,1144.7534676149987
7450,2020,Coal,370.04999810099883
7451,2020,Hard Coal,169.88136165999984
7452,2020,Lignite,200.16863644099988
7453,2020,Gas,656.2415522999997
7454,2020,Other fossil,118.46191721399983
7455,2020,Nuclear,736.9211154279998
7457,2020,Hydro,358.1633364769998
7458,2020,Wind,470.2180057116998
7459,2020,Solar,157.07372261199998
7460,2020,Bioenergy,190.87636736199977
7461,2020,Other renewables,7.206078432000001
7462,2020,Fossil,1144.7534676149987
7463,2020,Coal,370.04999810099883
7464,2020,Hard Coal,169.88136165999984
7465,2020,Lignite,200.16863644099988
7466,2020,Gas,656.2415522999997
7467,2020,Other fossil,118.46191721399983
7468,2020,Nuclear,736.9211154279998
7470,2020,Hydro,358.1633364769998
7471,2020,Wind,470.2180057116998
7472,2020,Solar,157.07372261199998
7473,2020,Bioenergy,190.87636736199977
7474,2020,Other renewables,7.206078432000001
7475,2020,Fossil,1144.7534676149987
7476,2020,Coal,370.04999810099883
7477,2020,Hard Coal,169.88136165999984
7478,2020,Lignite,200.16863644099988
7479,2020,Gas,656.2415522999997
7480,2020,Other fossil,118.46191721399983
7481,2020,Nuclear,736.9211154279998
7483,2020,Hydro,358.1633364769998
7484,2020,Wind,470.2180057116998
7485,2020,Solar,157.07372261199998
7486,2020,Bioenergy,190.87636736199977
7487,2020,Other renewables,7.206078432000001
7488,2020,Fossil,1144.7534676149987
7489,2020,Coal,370.04999810099883
7490,2020,Hard Coal,169.88136165999984
7491,2020,Lignite,200.16863644099988
7492,2020,Gas,656.2415522999997
7493,2020,Other fossil,118.46191721399983
7494,2020,Nuclear,736.9211154279998
7496,2020,Hydro,358.1633364769998
7497,2020,Wind,470.2180057116998
7498,2020,Solar,157.07372261199998
7499,2020,Bioenergy,190.87636736199977
7500,2020,Other renewables,7.206078432000001
7501,2020,Fossil,1144.7534676149987
7502,2020,Coal,370.04999810099883
7503,2020,Hard Coal,169.88136165999984
7504,2020,Lignite,200.16863644099988
7505,2020,Gas,656.2415522999997
7506,2020,Other fossil,118.46191721399983
7507,2020,Nuclear,736.9211154279998
7509,2020,Hydro,358.1633364769998
7510,2020,Wind,470.2180057116998
7511,2020,Solar,157.07372261199998
7512,2020,Bioenergy,190.87636736199977
