,Year,Area,Variable,Generation (TWh),Share of production (%),Change on last year (%),Change on last year (TWh)
6717,2013,Czech Republic,Hard Coal,5.267,6.12917505830484,7.53368721927318,0.369
6718,2013,Czech Republic,Lignite,35.846,41.7137666869176,-8.27533265097236,-3.234
6719,2013,Czech Republic,Gas,2.037,2.37044419855078,36.4367046215672,0.543999999999999
6720,2013,Czech Republic,Other fossil,2.729875,3.17673851571861,-0.834877788828936,-0.0229830000000004
6721,2013,Czech Republic,Nuclear,30.745,35.7777647935413,1.3883392692257,0.420999999999999
6722,2013,Czech Republic,Renewables,9.30838599999999,10.8321107469667,15.4129113770242,1.24309599999999
6723,2013,Czech Republic,Hydro,2.734507,3.18212874523637,28.4322847267656,0.605363999999999
6725,2013,Czech Republic,Wind,0.480519,0.559176964086118,15.5602103810089,0.064702
6726,2013,Czech Republic,Solar,2.032654,2.36538678544969,-5.39740782938289,-0.115969999999999
6727,2013,Czech Republic,Bioenergy,4.060706,4.72541825219457,20.4347591397352,0.689
6728,2013,Czech Republic,Other renewables,0.0,0.0,,0.0
6732,2013,Denmark,Fossil,18.775052,54.0401545299483,18.3508785266967,2.91116299999999
6733,2013,Denmark,Coal,14.292,41.1366044973948,35.6105892399658,3.753
6734,2013,Denmark,Hard Coal,14.292,41.1366044973948,35.6105892399658,3.753
6735,2013,Denmark,Lignite,0.0,0.0,,0.0
6736,2013,Denmark,Gas,3.418,9.83801526532994,-18.4831862628189,-0.774999999999999
6737,2013,Denmark,Other fossil,1.06505199999999,3.06553476722357,-5.90490763670291,-0.0668370000000002
6738,2013,Denmark,Nuclear,0.0,0.0,,0.0
6739,2013,Denmark,Renewables,15.967728,45.9598454700516,7.61934051162787,1.130499
6740,2013,Denmark,Hydro,0.013419,0.0386238522075665,-23.2146944380865,-0.00405699999999999
6742,2013,Denmark,Wind,11.123273,32.0160706771306,8.30903588531191,0.853333000000001
6743,2013,Denmark,Solar,0.517540999999999,1.4896361200802,398.301576145039,0.413679999999999
6744,2013,Denmark,Bioenergy,4.313495,12.4155148206332,-2.97927193096102,-0.132457
6745,2013,Denmark,Other renewables,0.0,0.0,,0.0
6749,2013,Estonia,Fossil,12.055,90.8127275826842,14.9189704480457,1.56499999999999
6750,2013,Estonia,Coal,0.013,0.0979316017067519,inf,0.013
6751,2013,Estonia,Hard Coal,0.013,0.0979316017067519,inf,0.013
6752,2013,Estonia,Lignite,0.0,0.0,,0.0
6753,2013,Estonia,Gas,0.089,0.670454811684686,-29.3650793650793,-0.037
6754,2013,Estonia,Other fossil,11.953,90.0443411692927,15.3319181783095,1.58899999999999
6755,2013,Estonia,Nuclear,0.0,0.0,,0.0
6756,2013,Estonia,Renewables,1.219571,9.18727241731578,-17.399988350656,-0.256907
6757,2013,Estonia,Hydro,0.025532,0.19233766575206,-39.2933567930001,-0.016526
6759,2013,Estonia,Wind,0.529039,3.98535666425679,22.0341993508905,0.095522
6760,2013,Estonia,Solar,0.0,0.0,,0.0
6761,2013,Estonia,Bioenergy,0.665,5.00957808730692,-33.5599953242222,-0.335903
6762,2013,Estonia,Other renewables,0.0,0.0,,0.0
6800,2013,Finland,Fossil,21.731776,30.6221769889609,17.205631882504,3.190196
6801,2013,Finland,Coal,10.688,15.0604270749898,50.5776275007044,3.59
6802,2013,Finland,Hard Coal,10.688,15.0604270749898,50.5776275007044,3.59
6803,2013,Finland,Lignite,0.0,0.0,,0.0
6804,2013,Finland,Gas,6.788,9.5649493810845,0.831847890671411,0.056
6805,2013,Finland,Other fossil,4.255776,5.9968005328866,-9.67412205671982,-0.455803999999999
6806,2013,Finland,Nuclear,23.606,33.2631401134179,2.69282638012791,0.619000000000003
6807,2013,Finland,Renewables,25.629667,36.114682897621,-10.2577118269407,-2.92951899999999
6808,2013,Finland,Hydro,12.838601,18.0908321580643,-23.8477755195879,-4.020527
6810,2013,Finland,Wind,0.773692,1.09020695588539,56.5154767227096,0.279369
6811,2013,Finland,Solar,0.006452,0.00909149284130189,12.2282136023656,0.000702999999999999
6812,2013,Finland,Bioenergy,12.010922,16.92455229083,7.24050905063633,0.810936000000001
6813,2013,Finland,Other renewables,0.0,0.0,,0.0
6817,2013,France,Fossil,53.240113,9.23973415952857,-5.54232764571848,-3.123877
6818,2013,France,Coal,23.830994,4.13582986417253,11.1003035387303,2.38101299999999
6819,2013,France,Hard Coal,23.830994,4.13582986417253,11.1003035387303,2.38101299999999
6820,2013,France,Lignite,0.0,0.0,,0.0
6821,2013,France,Gas,18.393269,3.19212162236954,-19.1620284289886,-4.359985
6822,2013,France,Other fossil,11.01585,1.91178267298649,-9.41475262021148,-1.14490499999999
6823,2013,France,Nuclear,423.684671,73.5297787122901,-0.404636025634785,-1.72134600000003
6824,2013,France,Renewables,99.2834929999999,17.2304871281812,16.5183707258315,14.0750469999999
6825,2013,France,Hydro,71.922175,12.4819753326799,20.2072124486247,12.090345
6827,2013,France,Wind,16.126736,2.79876854320161,6.24793127075318,0.948336000000001
6828,2013,France,Solar,5.19359,0.901339013566443,17.2916012674094,0.765660000000001
6829,2013,France,Bioenergy,5.537269,0.960983939493115,5.35565843897403,0.281481999999999
6830,2013,France,Other renewables,0.503723,0.0874202992401652,-2.09446471227346,-0.0107759999999998
6834,2013,Germany,Fossil,383.3,60.5624901248222,0.73587385019711,2.80000000000001
6835,2013,Germany,Coal,288.2,45.5364196555538,4.0057740887766,11.0999999999999
6836,2013,Germany,Hard Coal,127.3,20.1137620477168,9.36426116838486,10.8999999999999
6837,2013,Germany,Lignite,160.9,25.4226576078369,0.124455507156207,0.200000000000017
6838,2013,Germany,Gas,67.5,10.6651919734555,-11.6492146596858,-8.9
6839,2013,Germany,Other fossil,27.5999999999999,4.36087849581292,2.22222222222221,0.599999999999997
6840,2013,Germany,Nuclear,97.3,15.373676726181,-2.21105527638191,-2.2
6841,2013,Germany,Renewables,152.299999999999,24.0638331489966,6.42907058001396,9.19999999999998
6842,2013,Germany,Hydro,23.0,3.63406541317743,5.50458715596329,1.19999999999999
6844,2013,Germany,Wind,52.6999999999999,8.32674988149786,2.13178294573641,1.09999999999999
6845,2013,Germany,Solar,31.0,4.89808816558698,17.4242424242424,4.6
6846,2013,Germany,Bioenergy,45.5,7.18912940432927,5.08083140877599,2.2
6847,2013,Germany,Other renewables,0.1,0.0158002844051192,inf,0.1
6851,2013,Greece,Fossil,42.765,74.8758639066522,-15.5175819834057,-7.855
6852,2013,Greece,Coal,26.406,46.2334166332061,-15.1450882097753,-4.713
6853,2013,Greece,Hard Coal,0.003,0.00525260357114361,-40.0,-0.002
6854,2013,Greece,Lignite,26.403,46.2281640296349,-15.1410940412676,-4.711
6855,2013,Greece,Gas,10.876,19.0424388132526,-19.2935589195607,-2.6
6856,2013,Greece,Other fossil,5.483,9.60000846019348,-8.99585062240665,-0.542
6857,2013,Greece,Nuclear,0.0,0.0,,0.0
6858,2013,Greece,Renewables,14.349533,25.1241360933477,41.3595845804084,4.19844699999999
6859,2013,Greece,Hydro,6.34588699999999,11.1108095727579,44.1379269616996,1.94323799999999
6861,2013,Greece,Wind,4.139136,7.2470801783497,7.50564197771677,0.288979
6862,2013,Greece,Solar,3.648101,6.3873427801642,115.356030097061,1.95411499999999
6863,2013,Greece,Bioenergy,0.216409,0.378903562075873,5.93017905567467,0.012115
6864,2013,Greece,Other renewables,0.0,0.0,,0.0
6868,2013,Hungary,Fossil,12.102983,39.9962743234727,-25.269216128362,-4.09246199999999
6869,2013,Hungary,Coal,6.3,20.8193738880636,-0.69356872635562,-0.0440000000000004
6870,2013,Hungary,Hard Coal,0.047,0.155319138529998,-22.9508196721311,-0.0139999999999999
6871,2013,Hungary,Lignite,6.253,20.6640547495336,-0.477478911348083,-0.0300000000000002
6872,2013,Hungary,Gas,5.541,18.3111350339302,-41.0594617593873,-3.85999999999999
6873,2013,Hungary,Other fossil,0.261983,0.865765401478823,-41.83907025275,-0.188461999999999
6874,2013,Hungary,Nuclear,15.37,50.7926629618315,-2.67840182359273,-0.423
6875,2013,Hungary,Renewables,2.787293,9.21106271469566,5.35317005245561,0.141627
6876,2013,Hungary,Hydro,0.213125,0.704306199983106,0.087348959091571,0.000186000000000019
6878,2013,Hungary,Wind,0.71751,2.37112840609913,-6.81591497054515,-0.052482
6879,2013,Hungary,Solar,0.02462,0.081360791289544,211.330298431967,0.0167119999999999
6880,2013,Hungary,Bioenergy,1.832038,6.05426731732387,10.708732695321,0.177211
6881,2013,Hungary,Other renewables,0.0,0.0,,0.0
6885,2013,Ireland,Fossil,19.948092,77.9963217404594,-8.85869480295009,-1.93890199999999
6886,2013,Ireland,Coal,4.282551,16.744620270747,-14.7642316164111,-0.741807999999999
6887,2013,Ireland,Hard Coal,4.282551,16.744620270747,-14.7642316164111,-0.741807999999999
6888,2013,Ireland,Lignite,0.0,0.0,,0.0
6889,2013,Ireland,Gas,13.133027,51.3496628809482,-7.13422375776459,-1.008918
6890,2013,Ireland,Other fossil,2.532514,9.90203858876417,-6.91648074569316,-0.188175999999999
6891,2013,Ireland,Nuclear,0.0,0.0,,0.0
6892,2013,Ireland,Renewables,5.627591,22.0036782595405,7.06436447601901,0.371322
6893,2013,Ireland,Hydro,0.599497,2.34401169266916,-25.2822649495419,-0.202852
6895,2013,Ireland,Wind,4.541514,17.7571562800492,13.241214638255,0.531036
6896,2013,Ireland,Solar,0.000699,0.00273306484131821,8.20433436532508,5.29999999999999e-05
6897,2013,Ireland,Bioenergy,0.485880999999999,1.89977722198073,9.73021436508008,0.0430849999999999
6898,2013,Ireland,Other renewables,0.0,0.0,,0.0
6902,2013,Italy,Fossil,175.076767,60.9858495864715,-14.2872807069614,-29.183194
6903,2013,Italy,Coal,45.105,15.711774855871,-8.21310107649417,-4.036
6904,2013,Italy,Hard Coal,45.105,15.711774855871,-8.21310107649417,-4.036
6905,2013,Italy,Lignite,0.0,0.0,,0.0
6906,2013,Italy,Gas,108.907,37.9364208896652,-15.6687986867169,-20.235
6907,2013,Italy,Other fossil,21.064767,7.33765384093521,-18.9098101198211,-4.91219399999999
6908,2013,Italy,Nuclear,0.0,0.0,,0.0
6909,2013,Italy,Renewables,112.000920999999,39.0141504135284,21.4484308720673,19.7799509999999
6910,2013,Italy,Hydro,52.7733949999999,18.3829664254506,26.0263399359611,10.8985019999999
6912,2013,Italy,Wind,14.896962,5.18917443699072,11.1122614114119,1.48983499999999
6913,2013,Italy,Solar,21.588622,7.52013232041913,14.4572619311948,2.72689
6914,2013,Italy,Bioenergy,17.082714,5.95055440184539,36.8200620670339,4.59718099999999
6915,2013,Italy,Other renewables,5.659228,1.97132282882255,1.2079185433371,0.0675429999999996
6919,2013,Latvia,Fossil,2.675,43.0865705038841,29.980563654033,0.616999999999999
6920,2013,Latvia,Coal,0.001,0.0161071291603305,-50.0,-0.001
6921,2013,Latvia,Hard Coal,0.001,0.0161071291603305,-50.0,-0.001
6922,2013,Latvia,Lignite,0.0,0.0,,0.0
6923,2013,Latvia,Gas,2.67,43.0060348580825,29.92700729927,0.614999999999999
6924,2013,Latvia,Other fossil,0.004,0.0644285166413221,300.0,0.003
6925,2013,Latvia,Nuclear,0.0,0.0,,0.0
6926,2013,Latvia,Renewables,3.53343099999999,56.9134294961158,-14.0079177049315,-0.575588000000001
6927,2013,Latvia,Hydro,2.91200799999999,46.9040889719157,-21.444786114325,-0.794949
6929,2013,Latvia,Wind,0.120055,1.93374139134348,5.06624892794005,0.00578899999999998
6930,2013,Latvia,Solar,6.7e-05,0.00107917765374214,569.999999999999,5.7e-05
6931,2013,Latvia,Bioenergy,0.501300999999999,8.07451995520285,74.1922817649225,0.213514999999999
6932,2013,Latvia,Other renewables,0.0,0.0,,0.0
6936,2013,Lithuania,Fossil,2.450542,61.6357374002916,-21.4318050657261,-0.668457999999999
6937,2013,Lithuania,Coal,0.0,0.0,,0.0
6938,2013,Lithuania,Hard Coal,0.0,0.0,,0.0
6939,2013,Lithuania,Lignite,0.0,0.0,,0.0
6940,2013,Lithuania,Gas,2.219,55.812020888133,-22.9246266064605,-0.66
6941,2013,Lithuania,Other fossil,0.231542,5.82371651215867,-3.52416666666666,-0.00845799999999999
6942,2013,Lithuania,Nuclear,0.0,0.0,,0.0
6943,2013,Lithuania,Renewables,1.525304,38.3642625997083,28.9797326550492,0.342712
6944,2013,Lithuania,Hydro,0.521228,13.1098639132401,23.3585228066106,0.098697
6946,2013,Lithuania,Wind,0.602721,15.1595660395297,11.5881361894358,0.0625909999999999
6947,2013,Lithuania,Solar,0.04478,1.1263011696127,1833.506044905,0.042464
6948,2013,Lithuania,Bioenergy,0.356575,8.96853147732583,63.8558922868368,0.13896
6949,2013,Lithuania,Other renewables,0.0,0.0,,0.0
6953,2013,Luxembourg,Fossil,1.48001,79.9927142263378,-39.5370859850363,-0.967787999999999
6954,2013,Luxembourg,Coal,0.0,0.0,,0.0
6955,2013,Luxembourg,Hard Coal,0.0,0.0,,0.0
6956,2013,Luxembourg,Lignite,0.0,0.0,,0.0
6957,2013,Luxembourg,Gas,1.420855,76.7954594712625,-40.4929080494382,-0.966851999999999
6958,2013,Luxembourg,Other fossil,0.059155,3.19725475507531,-1.55763758299911,-0.000935999999999999
6959,2013,Luxembourg,Nuclear,0.0,0.0,,0.0
6960,2013,Luxembourg,Renewables,0.370170999999999,20.0072857736621,20.1635416937179,0.0621149999999998
6961,2013,Luxembourg,Hydro,0.119194999999999,6.44234266809571,21.2538910703747,0.0208929999999998
6963,2013,Luxembourg,Wind,0.083027,4.48750689797376,7.17863320682621,0.00556099999999999
6964,2013,Luxembourg,Solar,0.073738,3.98544791023148,92.6431016014839,0.035461
6965,2013,Luxembourg,Bioenergy,0.094211,5.09198829736117,0.212741062216137,0.000200000000000019
6966,2013,Luxembourg,Other renewables,0.0,0.0,,0.0
6970,2013,Malta,Fossil,2.216,98.4255902981504,-2.2927689594356,-0.0519999999999996
6971,2013,Malta,Coal,0.0,0.0,,0.0
6972,2013,Malta,Hard Coal,0.0,0.0,,0.0
6973,2013,Malta,Lignite,0.0,0.0,,0.0
6974,2013,Malta,Gas,0.0,0.0,,0.0
6975,2013,Malta,Other fossil,2.216,98.4255902981504,-2.2927689594356,-0.0519999999999996
6976,2013,Malta,Nuclear,0.0,0.0,,0.0
6977,2013,Malta,Renewables,0.035447,1.57440970184952,38.1356922957016,0.009786
6978,2013,Malta,Hydro,0.0,0.0,,0.0
6980,2013,Malta,Wind,8.5e-05,0.00377534980836768,13.3333333333333,9.99999999999999e-06
6981,2013,Malta,Solar,0.02947,1.30893598650112,76.5727980826842,0.01278
6982,2013,Malta,Bioenergy,0.005892,0.261698365540028,-33.7679856115108,-0.003004
6983,2013,Malta,Other renewables,0.0,0.0,,0.0
6987,2013,Netherlands,Fossil,86.5103939999999,85.2258461830915,-0.209775376353416,-0.181859000000002
6988,2013,Netherlands,Coal,24.614,24.2485195241466,1.66033371881713,0.402000000000001
6989,2013,Netherlands,Hard Coal,24.614,24.2485195241466,1.66033371881713,0.402000000000001
6990,2013,Netherlands,Lignite,0.0,0.0,,0.0
6991,2013,Netherlands,Gas,56.0700209999999,55.2374664393357,-0.873872418622345,-0.494300000000009
6992,2013,Netherlands,Other fossil,5.82637299999999,5.73986021960919,-1.51386121409103,-0.0895590000000003
6993,2013,Netherlands,Nuclear,2.891,2.84807304559632,-26.1558109833971,-1.024
6994,2013,Netherlands,Renewables,12.105834,11.9260807713121,-3.00400071918721,-0.374922000000001
6995,2013,Netherlands,Hydro,0.114312,0.112614640604706,9.50683986665135,0.009924
6997,2013,Netherlands,Wind,5.627147,5.54359242279771,12.9534353748392,0.645317999999999
6998,2013,Netherlands,Solar,0.409997999999999,0.403910153077966,115.059482595833,0.219353999999999
6999,2013,Netherlands,Bioenergy,5.95437699999999,5.86596355483178,-17.3450334853575,-1.249518
7000,2013,Netherlands,Other renewables,0.0,0.0,,0.0
7004,2013,Poland,Fossil,146.844127,89.5880360163311,1.44601201746363,2.09311699999997
7005,2013,Poland,Coal,137.718,84.0202832497148,2.33702154221127,3.14499999999998
7006,2013,Poland,Hard Coal,81.568,49.7637670029534,1.30279809734348,1.04899999999999
7007,2013,Poland,Lignite,56.15,34.2565162467614,3.87760387760387,2.09599999999999
7008,2013,Poland,Gas,5.27,3.21517080356959,-15.814696485623,-0.99
7009,2013,Poland,Other fossil,3.856127,2.35258196304675,-1.57944977169532,-0.0618830000000003
7010,2013,Poland,Nuclear,0.0,0.0,,0.0
7011,2013,Poland,Renewables,17.066294,10.4119639836688,1.11096918402138,0.187517999999997
7012,2013,Poland,Hydro,2.438873,1.48793041047707,19.7431304909674,0.402118999999999
