,Unnamed: 0,Year,Area,Variable,Generation (TWh),Share of production (%),Change on last year (%),Change on last year (TWh)
2549,3571,2007,Austria,Coal,6.600459,10.489942727783099,-6.28167299434364,-0.44241
2550,3572,2007,Austria,Hard Coal,6.600459,10.489942727783099,3.26422099760066,0.208642999999999
2551,3573,2007,Austria,Lignite,0.0,0.0,-100.0,-0.651053
2552,3574,2007,Austria,Gas,9.90339499999999,15.7392154637448,-7.168946715619691,-0.764797000000003
2553,3575,2007,Austria,Other fossil,3.240447,5.14996054704934,-9.43404927393735,-0.33755
2554,3576,2007,Austria,Nuclear,0.0,0.0,,0.0
2556,3578,2007,Austria,Hydro,37.054453,58.8897059703473,3.9218214787181496,1.398368
2557,3580,2007,Austria,Wind,2.037185,3.23764665092214,16.2250762069451,0.28439200000000003
2558,3581,2007,Austria,Solar,0.024238,0.0385208410257541,8.26819136105774,0.0018509999999999898
2559,3582,2007,Austria,Bioenergy,4.059196,6.451177647016129,25.499112366213303,0.824753999999999
2560,3583,2007,Austria,Other renewables,0.0024100000000000002,0.00383015211123308,-21.267559621038803,-0.000651
2561,3587,2007,Belgium,Fossil,35.569376,40.7524017529087,3.1158163129821803,1.07478799999999
2562,3588,2007,Belgium,Coal,6.475,7.41851083780846,-5.44684579439253,-0.373
2563,3589,2007,Belgium,Hard Coal,6.475,7.41851083780846,-5.44684579439253,-0.373
2564,3590,2007,Belgium,Lignite,0.0,0.0,,0.0
2565,3591,2007,Belgium,Gas,25.386,29.0851453480472,10.2684388845452,2.364
2566,3592,2007,Belgium,Other fossil,3.7083760000000003,4.248745567053089,-19.8117540416573,-0.9162119999999989
2567,3593,2007,Belgium,Nuclear,48.227,55.2544435791488,3.39157465966339,1.5819999999999899
2569,3595,2007,Belgium,Hydro,0.388748,0.445394787826465,8.18509695660885,0.0294119999999999
2570,3597,2007,Belgium,Wind,0.491098,0.5626588162820171,34.0848962073286,0.124838999999999
2571,3598,2007,Belgium,Solar,0.006058,0.006940747282694001,273.259396179913,0.004435000000000001
2572,3599,2007,Belgium,Bioenergy,2.5993880000000003,2.97816031655123,16.7855389057044,0.37360899999999897
2573,3600,2007,Belgium,Other renewables,0.0,0.0,,0.0
2574,3604,2007,Bulgaria,Fossil,25.373,59.154575664596,16.6521079490598,3.622
2575,3605,2007,Bulgaria,Coal,22.368000000000002,52.1487229915928,17.2142744851438,3.285
2576,3606,2007,Bulgaria,Hard Coal,5.94,13.848507446801698,23.8532110091743,1.1440000000000001
2577,3607,2007,Bulgaria,Lignite,16.428,38.300215544791,14.9856512913837,2.141
2578,3608,2007,Bulgaria,Gas,2.336,5.44614703631799,8.19823992589161,0.177
2579,3609,2007,Bulgaria,Other fossil,0.669,1.55970563668524,31.4341846758349,0.16
2580,3610,2007,Bulgaria,Nuclear,14.642999999999999,34.1386691150703,-24.8807264146103,-4.849999999999991
2582,3612,2007,Bulgaria,Hydro,2.829847,6.5975012210117105,-32.8301812448878,-1.3831269999999898
2583,3614,2007,Bulgaria,Wind,0.0468019999999999,0.109114115408285,133.461365790392,0.0267549999999999
2584,3615,2007,Bulgaria,Solar,5.99999999999999e-05,0.000139883913604057,inf,5.99999999999999e-05
2585,3616,2007,Bulgaria,Bioenergy,0.0,0.0,,0.0
2586,3617,2007,Bulgaria,Other renewables,0.0,0.0,,0.0
2587,3621,2007,Croatia,Fossil,7.8020000000000005,62.1985538557204,24.314850223072,1.5259999999999898
2588,3622,2007,Croatia,Coal,2.4229999999999903,19.3164696222007,7.35489587948601,0.16599999999999898
2589,3623,2007,Croatia,Hard Coal,2.401,19.1410827746199,7.4753804834377595,0.16699999999999898
2590,3624,2007,Croatia,Lignite,0.022000000000000002,0.17538684758085699,-4.3478260869565295,-0.001
2591,3625,2007,Croatia,Gas,3.0669999999999997,24.4505209786586,48.8112566715186,1.006
2592,3626,2007,Croatia,Other fossil,2.312,18.431563254861,18.0796731358529,0.353999999999999
2593,3627,2007,Croatia,Nuclear,0.0,0.0,,0.0
2595,3629,2007,Croatia,Hydro,4.6998,37.4674139209324,-28.973855221399397,-1.9171999999999898
2596,3631,2007,Croatia,Wind,0.0349,0.278227317298723,83.6842105263158,0.0159
2597,3632,2007,Croatia,Solar,0.0,0.0,,0.0
2598,3633,2007,Croatia,Bioenergy,0.006999999999999999,0.0558049060484546,-36.363636363636296,-0.00399999999999999
2599,3634,2007,Croatia,Other renewables,0.0,0.0,,0.0
2600,3638,2007,Cyprus,Fossil,4.868,99.92743560294649,4.66566329821545,0.217
2601,3639,2007,Cyprus,Coal,0.0,0.0,,0.0
2602,3640,2007,Cyprus,Hard Coal,0.0,0.0,,0.0
2603,3641,2007,Cyprus,Lignite,0.0,0.0,,0.0
2604,3642,2007,Cyprus,Gas,0.0,0.0,,0.0
2605,3643,2007,Cyprus,Other fossil,4.868,99.92743560294649,4.66566329821545,0.217
2606,3644,2007,Cyprus,Nuclear,0.0,0.0,,0.0
2608,3646,2007,Cyprus,Hydro,0.0,0.0,,0.0
2609,3648,2007,Cyprus,Wind,0.00035499999999999903,0.00728723082149671,0.0,0.0
2610,3649,2007,Cyprus,Solar,0.001743,0.0357792769630106,73.9520958083832,0.000740999999999999
2611,3650,2007,Cyprus,Bioenergy,0.001437,0.0294978892689881,827.096774193548,0.001282
2612,3651,2007,Cyprus,Other renewables,0.0,0.0,,0.0
2613,3655,2007,Czech Republic,Fossil,58.181201,66.2919584797127,7.56854441206074,4.09364099999999
2614,3656,2007,Czech Republic,Coal,53.794,61.2931591848312,8.348607222703379,4.145
2615,3657,2007,Czech Republic,Hard Coal,7.234,8.24245665953581,19.9668325041459,1.20399999999999
2616,3658,2007,Czech Republic,Lignite,46.56,53.0507025252954,6.742474609688441,2.9410000000000003
2617,3659,2007,Czech Republic,Gas,1.37,1.5609850184633702,-12.571793235481698,-0.19699999999999898
2618,3660,2007,Czech Republic,Other fossil,3.017201,3.43781427641804,5.07184248283163,0.145640999999999
2619,3661,2007,Czech Republic,Nuclear,26.171999999999997,29.8205108782653,0.483759502418812,0.126000000000001
2621,3663,2007,Czech Republic,Hydro,2.089409,2.3806833185712,-18.0720307414814,-0.460891
2622,3665,2007,Czech Republic,Wind,0.1251,0.142539580883042,153.238866396761,0.0756999999999999
2623,3666,2007,Czech Republic,Solar,0.002127,0.0024235146965486103,259.29054054054,0.001535
2624,3667,2007,Czech Republic,Bioenergy,1.195259,1.3618842278711798,30.1788236780455,0.277092
2625,3668,2007,Czech Republic,Other renewables,0.0,0.0,,0.0
2626,3672,2007,Denmark,Fossil,29.011,73.7892969783294,-20.3213402911288,-7.39899999999999
2627,3673,2007,Denmark,Coal,19.891,50.592634042120196,-19.0303671741431,-4.675
2628,3674,2007,Denmark,Hard Coal,19.891,50.592634042120196,-19.0303671741431,-4.675
2629,3675,2007,Denmark,Lignite,0.0,0.0,,0.0
2630,3676,2007,Denmark,Gas,7.037000000000001,17.8985654695289,-25.1462610360599,-2.364
2631,3677,2007,Denmark,Other fossil,2.083,5.298097466680231,-14.7359803520261,-0.35999999999999893
2632,3678,2007,Denmark,Nuclear,0.0,0.0,,0.0
2634,3680,2007,Denmark,Hydro,0.027999999999999997,0.07121782480415101,21.7391304347826,0.005
2635,3682,2007,Denmark,Wind,7.171,18.239393631091602,17.4034053700065,1.063
2636,3683,2007,Denmark,Solar,0.002,0.00508698748601078,0.0,0.0
2637,3684,2007,Denmark,Bioenergy,3.1039999999999996,7.895004578288731,1.1734028683181201,0.036000000000000004
2638,3685,2007,Denmark,Other renewables,0.0,0.0,,0.0
2639,3689,2007,Estonia,Fossil,12.045,98.80596133401579,25.4426161216413,2.4429999999999903
2640,3690,2007,Estonia,Coal,0.0,0.0,,0.0
2641,3691,2007,Estonia,Hard Coal,0.0,0.0,,0.0
2642,3692,2007,Estonia,Lignite,0.0,0.0,,0.0
2643,3693,2007,Estonia,Gas,0.344,2.82185559974275,-36.178107606679,-0.195
2644,3694,2007,Estonia,Other fossil,11.700999999999999,95.984105734273,29.1073595939534,2.638
2645,3695,2007,Estonia,Nuclear,0.0,0.0,,0.0
2647,3697,2007,Estonia,Hydro,0.0218219999999999,0.17900736307437803,61.644444444444396,0.00832199999999999
2648,3699,2007,Estonia,Wind,0.090783,0.744699177068157,18.9832107891322,0.0144839999999999
2649,3700,2007,Estonia,Solar,0.0,0.0,,0.0
2650,3701,2007,Estonia,Bioenergy,0.032955,0.27033212584163396,-17.6125,-0.007045
2651,3702,2007,Estonia,Other renewables,0.0,0.0,,0.0
2652,3740,2007,Finland,Fossil,33.179044,40.9990635188199,-9.54873632972272,-3.5026370000000004
2653,3741,2007,Finland,Coal,13.888,17.161283916118,-14.928024502297001,-2.43699999999999
2654,3742,2007,Finland,Hard Coal,13.888,17.161283916118,-14.928024502297001,-2.43699999999999
2655,3743,2007,Finland,Lignite,0.0,0.0,,0.0
2656,3744,2007,Finland,Gas,10.557,13.045195442285198,-14.330925910898301,-1.766
2657,3745,2007,Finland,Other fossil,8.73404399999999,10.7925841604166,8.717834327750861,0.700362999999999
2658,3746,2007,Finland,Nuclear,23.423000000000002,28.9436026186082,2.25705055443987,0.5169999999999989
2660,3748,2007,Finland,Hydro,14.177206,17.5186533196494,23.347721806684998,2.6835150000000003
2661,3750,2007,Finland,Wind,0.188408,0.232814169071713,21.0529359230537,0.032767000000000004
2662,3751,2007,Finland,Solar,0.0038109999999999897,0.0047092204064174605,12.7848475880437,0.000431999999999999
2663,3752,2007,Finland,Bioenergy,9.954877,12.3011571534441,-7.9440333495469595,-0.8590629999999989
2664,3753,2007,Finland,Other renewables,0.0,0.0,,0.0
2665,3757,2007,France,Fossil,58.17100000000001,10.3174939844164,2.2301500825981404,1.26899999999999
2666,3758,2007,France,Coal,24.445999999999998,4.33586250783112,6.80239416313515,1.557
2667,3759,2007,France,Hard Coal,24.445999999999998,4.33586250783112,6.80239416313515,1.557
2668,3760,2007,France,Lignite,0.0,0.0,,0.0
2669,3761,2007,France,Gas,21.987,3.89972220239233,1.04319852941174,0.226999999999996
2670,3762,2007,France,Other fossil,11.738,2.08190927419298,-4.203052313719089,-0.515
2671,3763,2007,France,Nuclear,439.73,77.9926703987802,-2.3236803934330004,-10.460999999999899
2673,3765,2007,France,Hydro,57.604417000000005,10.217002043515,2.31018577696595,1.30072
2674,3767,2007,France,Wind,4.07011,0.7218946801827919,86.4815951763509,1.88753
2675,3768,2007,France,Solar,0.017572,0.00311665613955692,45.18714368338429,0.005469
2676,3769,2007,France,Bioenergy,3.7510000000000003,0.66529576482347,11.0749185667752,0.374
2677,3770,2007,France,Other renewables,0.465292,0.0825264721424265,0.22120986936340303,0.001027
2678,3774,2007,Germany,Fossil,404.599999999999,63.7667454688731,2.7686055372110703,10.899999999999899
2679,3775,2007,Germany,Coal,297.1,46.824271079590204,2.8027681660899706,8.10000000000002
2680,3776,2007,Germany,Hard Coal,142.0,22.379826635145697,2.9731689630166698,4.099999999999991
2681,3777,2007,Germany,Lignite,155.1,24.4444444444444,2.64725347452019,4.0
2682,3778,2007,Germany,Gas,78.1,12.308904649330099,3.71845949535192,2.7999999999999905
2683,3779,2007,Germany,Other fossil,29.4,4.633569739952709,0.0,0.0
2684,3780,2007,Germany,Nuclear,140.5,22.143420015760398,-16.0692951015531,-26.9
2686,3782,2007,Germany,Hydro,21.2,3.3412135539795096,6.0,1.19999999999999
2687,3784,2007,Germany,Wind,40.5,6.38297872340425,28.9808917197452,9.1
2688,3785,2007,Germany,Solar,3.1,0.488573680063041,40.90909090909079,0.8999999999999989
2689,3786,2007,Germany,Bioenergy,24.6,3.8770685579196202,30.1587301587301,5.7
2690,3787,2007,Germany,Other renewables,0.0,0.0,,0.0
2691,3791,2007,Greece,Fossil,58.117,92.6730871658976,10.6990476190476,5.617000000000001
2692,3792,2007,Greece,Coal,34.676,55.2941819186239,7.4758244483015,2.41199999999999
2693,3793,2007,Greece,Hard Coal,0.0,0.0,,0.0
2694,3794,2007,Greece,Lignite,34.676,55.2941819186239,7.4758244483015,2.41199999999999
2695,3795,2007,Greece,Gas,14.165,22.587440502863803,33.5061262959472,3.5549999999999904
2696,3796,2007,Greece,Other fossil,9.276,14.791464744409803,-3.63598587159775,-0.349999999999999
2697,3797,2007,Greece,Nuclear,0.0,0.0,,0.0
2699,3799,2007,Greece,Hydro,2.5914219999999903,4.13226898996205,-55.814344069216396,-3.273427
2700,3801,2007,Greece,Wind,1.818,2.8989740087685494,6.98189252027097,0.118647
2701,3802,2007,Greece,Solar,0.00141999999999999,0.00226432513336157,2.45310245310244,3.39999999999997e-05
2702,3803,2007,Greece,Bioenergy,0.184,0.293405510238401,61.2267250821467,0.069875
2703,3804,2007,Greece,Other renewables,0.0,0.0,,0.0
2704,3808,2007,Hungary,Fossil,23.400301000000002,58.5599317029807,11.9394358037985,2.49587099999999
2705,3809,2007,Hungary,Coal,7.372999999999999,18.4511462671389,5.298486146815179,0.37099999999999894
2706,3810,2007,Hungary,Hard Coal,0.55,1.3763909462805302,56.25,0.198
2707,3811,2007,Hungary,Lignite,6.8229999999999995,17.0747553208583,2.60150375939849,0.17300000000000001
2708,3812,2007,Hungary,Gas,15.232000000000001,38.118521624991104,15.7446808510638,2.07199999999999
2709,3813,2007,Hungary,Other fossil,0.795301,1.9902638108506499,7.1213447732446395,0.0528710000000001
2710,3814,2007,Hungary,Nuclear,14.677,36.729618033744394,9.033504197310739,1.21599999999999
2712,3816,2007,Hungary,Hydro,0.20999299999999899,0.525513570876888,13.0538477275419,0.0242469999999999
2713,3818,2007,Hungary,Wind,0.11,0.275278189256107,153.66663591919502,0.066636
2714,3819,2007,Hungary,Solar,0.0003,0.0007507586979712019,inf,0.0003
2715,3820,2007,Hungary,Bioenergy,1.561983,3.9089077444438396,23.5247645332974,0.29747299999999893
2716,3821,2007,Hungary,Other renewables,0.0,0.0,,0.0
2717,3825,2007,Ireland,Fossil,25.053112,89.96356156294658,1.67246459153442,0.412112
2718,3826,2007,Ireland,Coal,5.499,19.746434097075102,-6.54316791298437,-0.385
2719,3827,2007,Ireland,Hard Coal,5.499,19.746434097075102,-6.54316791298437,-0.385
2720,3828,2007,Ireland,Lignite,0.0,0.0,,0.0
2721,3829,2007,Ireland,Gas,15.464457999999999,55.531533141295995,12.1750906716959,1.6784580000000002
2722,3830,2007,Ireland,Other fossil,4.089654,14.6855943245753,-17.7297525648762,-0.881345999999999
2723,3831,2007,Ireland,Nuclear,0.0,0.0,,0.0
2725,3833,2007,Ireland,Hydro,0.6665760000000001,2.39361684937115,-7.96619506732957,-0.0576969999999998
2726,3835,2007,Ireland,Wind,1.9583709999999899,7.0323411327738095,20.7349875866269,0.33633
2727,3836,2007,Ireland,Solar,0.0,0.0,,0.0
2728,3837,2007,Ireland,Bioenergy,0.170007,0.6104804549084301,32.3701852327672,0.0415739999999999
2729,3838,2007,Ireland,Other renewables,0.0,0.0,,0.0
2730,3842,2007,Italy,Fossil,259.486399,84.46788239084691,1.35009107769203,3.456635
2731,3843,2007,Italy,Coal,44.111999999999995,14.3593161043675,-0.217155266015189,-0.0959999999999965
2732,3844,2007,Italy,Hard Coal,44.111999999999995,14.3593161043675,-0.217155266015189,-0.0959999999999965
2733,3845,2007,Italy,Lignite,0.0,0.0,,0.0
2734,3846,2007,Italy,Gas,172.709,56.2201470137199,9.21341351595748,14.569999999999899
2735,3847,2007,Italy,Other fossil,42.665399,13.8884192727594,-20.523095643883,-11.017365
2736,3848,2007,Italy,Nuclear,0.0,0.0,,0.0
2738,3850,2007,Italy,Hydro,32.815227,10.6819962261873,-11.2965585438258,-4.179083999999991
2739,3852,2007,Italy,Wind,4.034358999999999,1.31326251721754,35.803395456006605,1.063624
2740,3853,2007,Italy,Solar,0.0389529999999999,0.0126799610131807,11.2942857142856,0.0039529999999999895
2741,3854,2007,Italy,Bioenergy,5.25719399999999,1.71131915279253,2.9443302618922598,0.15036199999999803
2742,3855,2007,Italy,Other renewables,5.569128,1.81285975194242,0.755549750097972,0.0417620000000003
2743,3859,2007,Latvia,Fossil,1.943,40.7264782055699,-7.6959619952494,-0.161999999999999
2744,3860,2007,Latvia,Coal,0.001,0.0209606166781111,inf,0.001
2745,3861,2007,Latvia,Hard Coal,0.001,0.0209606166781111,inf,0.001
2746,3862,2007,Latvia,Lignite,0.0,0.0,,0.0
2747,3863,2007,Latvia,Gas,1.925,40.349187105363896,-8.33333333333333,-0.175
2748,3864,2007,Latvia,Other fossil,0.017,0.35633048352788893,240.0,0.012
2749,3865,2007,Latvia,Nuclear,0.0,0.0,,0.0
2751,3867,2007,Latvia,Hydro,2.7333950000000002,57.2936448248656,1.29973272297916,0.0350710000000002
2752,3869,2007,Latvia,Wind,0.052929,1.10942448015574,14.535185666060698,0.006717
2753,3870,2007,Latvia,Solar,0.0,0.0,,0.0
2754,3871,2007,Latvia,Bioenergy,0.041527999999999995,0.8704524894086,-2.46606228568743,-0.00104999999999999
2755,3872,2007,Latvia,Other renewables,0.0,0.0,,0.0
2756,3876,2007,Lithuania,Fossil,2.8249999999999904,21.3370175502067,1.10952040085896,0.0309999999999996
2757,3877,2007,Lithuania,Coal,0.0,0.0,,0.0
2758,3878,2007,Lithuania,Hard Coal,0.0,0.0,,0.0
2759,3879,2007,Lithuania,Lignite,0.0,0.0,,0.0
2760,3880,2007,Lithuania,Gas,2.405,18.164788392299897,-2.39448051948052,-0.0590000000000001
2761,3881,2007,Lithuania,Other fossil,0.42,3.17222915790684,27.2727272727272,0.0899999999999999
2762,3882,2007,Lithuania,Nuclear,9.833,74.2679269278524,13.663160328285699,1.182
2764,3884,2007,Lithuania,Hydro,0.421074,3.1803410010392006,6.02552222871304,0.0239300000000001
2765,3886,2007,Lithuania,Wind,0.10611799999999902,0.8015014613779959,671.8234053385701,0.0923689999999999
2766,3887,2007,Lithuania,Solar,0.0,0.0,,0.0
2767,3888,2007,Lithuania,Bioenergy,0.0547089999999999,0.413213059523632,120.98396413135599,0.0299519999999999
2768,3889,2007,Lithuania,Other renewables,0.0,0.0,,0.0
2769,3893,2007,Luxembourg,Fossil,2.935181,91.73194546926821,-10.5663255294695,-0.34678299999999895
2770,3894,2007,Luxembourg,Coal,0.0,0.0,,0.0
2771,3895,2007,Luxembourg,Hard Coal,0.0,0.0,,0.0
2772,3896,2007,Luxembourg,Lignite,0.0,0.0,,0.0
2773,3897,2007,Luxembourg,Gas,2.894627,90.464528803461,-10.8425982736656,-0.352020999999999
2774,3898,2007,Luxembourg,Other fossil,0.0405539999999999,1.2674166658072201,14.831804281345502,0.00523799999999999
2775,3899,2007,Luxembourg,Nuclear,0.0,0.0,,0.0
2777,3901,2007,Luxembourg,Hydro,0.11670199999999901,3.64723725731208,4.8422452206410895,0.00539
2778,3903,2007,Luxembourg,Wind,0.064286,2.00910262312183,10.864691477253098,0.0063
2779,3904,2007,Luxembourg,Solar,0.020901,0.6532099356915889,-1.0088093208298001,-0.000213000000000004
2780,3905,2007,Luxembourg,Bioenergy,0.062667,1.95850471460623,13.4942770211532,0.007450999999999991
2781,3906,2007,Luxembourg,Other renewables,0.0,0.0,,0.0
2782,3910,2007,Malta,Fossil,2.296,100.0,1.5479876160990602,0.0349999999999997
2783,3911,2007,Malta,Coal,0.0,0.0,,0.0
2784,3912,2007,Malta,Hard Coal,0.0,0.0,,0.0
2785,3913,2007,Malta,Lignite,0.0,0.0,,0.0
2786,3914,2007,Malta,Gas,0.0,0.0,,0.0
2787,3915,2007,Malta,Other fossil,2.296,100.0,1.5479876160990602,0.0349999999999997
2788,3916,2007,Malta,Nuclear,0.0,0.0,,0.0
2790,3918,2007,Malta,Hydro,0.0,0.0,,0.0
2791,3920,2007,Malta,Wind,0.0,0.0,,0.0
2792,3921,2007,Malta,Solar,0.0,0.0,,0.0
2793,3922,2007,Malta,Bioenergy,0.0,0.0,,0.0
2794,3923,2007,Malta,Other renewables,0.0,0.0,,0.0
2795,3927,2007,Netherlands,Fossil,93.206572,88.77720978445221,6.92976110627328,6.0404069999999805
2796,3928,2007,Netherlands,Coal,24.916999999999998,23.732894459407802,4.97114209883307,1.18
2797,3929,2007,Netherlands,Hard Coal,24.916999999999998,23.732894459407802,4.97114209883307,1.18
2798,3930,2007,Netherlands,Lignite,0.0,0.0,,0.0
2799,3931,2007,Netherlands,Gas,61.01,58.1106831066529,6.76910153652303,3.8679999999999906
2800,3932,2007,Netherlands,Other fossil,7.279572,6.93363221839147,15.784650156310502,0.9924069999999999
2801,3933,2007,Netherlands,Nuclear,4.2,4.00040762248717,21.072355145575102,0.731
2803,3935,2007,Netherlands,Hydro,0.107,0.10191514657288699,0.943396226415105,0.001
2804,3937,2007,Netherlands,Wind,3.4380260000000002,3.2746441468354903,25.7373849381795,0.703734999999999
2805,3938,2007,Netherlands,Solar,0.037565,0.0357798362711263,2.79670525134774,0.0010220000000000001
2806,3939,2007,Netherlands,Bioenergy,4.000138,3.81004346338109,-22.6746010098735,-1.17298499999999
2807,3940,2007,Netherlands,Other renewables,0.0,0.0,,0.0
2808,3944,2007,Poland,Fossil,153.080005,96.5747788714906,-1.96917146995083,-3.074959
2809,3945,2007,Poland,Coal,144.009,90.8520830692715,-2.0400250326512803,-2.9989999999999903
2810,3946,2007,Poland,Hard Coal,93.04700000000001,58.7012879288552,-0.6364597460568381,-0.5960000000000029
2811,3947,2007,Poland,Lignite,50.961999999999996,32.1507951404163,-4.502951372622491,-2.4029999999999903
2812,3948,2007,Poland,Gas,4.4830000000000005,2.82822523869719,-2.11790393013101,-0.0970000000000004
2813,3949,2007,Poland,Other fossil,4.588005,2.89447056352195,0.46072182745473494,0.0210410000000003
